title,isbn,price,url,published_at,publisher
新規事業を成功させる PMF（プロダクトマーケットフィット）の教科書  良い市場を見つけ、ニーズを満たす製品・サービスで勝ち続ける,9784798175911,"1,980円（本体1,800円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798175911,2022-10-11,翔泳社
IT Service Management教科書 ITIL 4ファンデーション,9784798170398,"3,960円（本体3,600円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798170398,2022-10-05,翔泳社
イノベーション・アカウンティング  挑戦的プロジェクトのKPIを測定し、新事業に正しく投資するための実践ガイド,9784798174396,"2,970円（本体2,700円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798174396,2022-10-05,翔泳社
障がいのある子とその親のための「親亡きあと」対策,9784798175652,"1,760円（本体1,600円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798175652,2022-10-05,翔泳社
建築土木教科書 測量士補 合格ガイド 第4版,9784798177694,"2,860円（本体2,600円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798177694,2022-10-05,翔泳社
MarkeZine 2022年09月号,902209,-,https://www.shoeisha.co.jp/book/detail/902209,2022-09-25,翔泳社
独学Photoshop 楽しく基本が身につくガイドブック,9784798173115,"2,750円（本体2,500円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798173115,2022-09-21,翔泳社
シスコ技術者認定教科書 CCNP Enterprise 完全合格テキスト＆問題集 ［対応試験］コア試験ENCOR（350-401）,9784798175393,"5,940円（本体5,400円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798175393,2022-09-21,翔泳社
福祉教科書 保育士 完全合格問題集 2023年版,9784798176888,"2,420円（本体2,200円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798176888,2022-09-21,翔泳社
情報処理教科書 ネットワークスペシャリスト 2023年版,9784798177571,"3,168円（本体2,880円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798177571,2022-09-21,翔泳社
C言語 新版  ゼロからはじめるプログラミング,9784798174655,"2,200円（本体2,000円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798174655,2022-09-20,翔泳社
失敗から学ぶ技術 新規事業開発を成功に導くプロトタイピングの教科書,9784798175003,"2,420円（本体2,200円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798175003,2022-09-20,翔泳社
ソフトウェアテストをカイゼンする50のアイデア,9784798176062,"2,838円（本体2,580円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798176062,2022-09-20,翔泳社
High-Impact Tools for Teams  プロジェクト管理と心理的安全性を同時に実現する5つのツール,9784798171876,"3,300円（本体3,000円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798171876,2022-09-14,翔泳社
イラストでそこそこわかるネットワークプロトコル  通信の仕組みからセキュリティのきほんのきまで,9784798171999,"3,080円（本体2,800円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798171999,2022-09-14,翔泳社
情報処理教科書 システムアーキテクト 2023～2024年版,9784798177557,"3,630円（本体3,300円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798177557,2022-09-14,翔泳社
情報処理教科書 高度試験午前Ⅰ・Ⅱ 2023年版,9784798177564,"3,168円（本体2,880円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798177564,2022-09-14,翔泳社
Shimmer 急行2号作品集 ILLUSTRATION MAKING & VISUAL BOOK,9784798174167,"2,970円（本体2,700円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798174167,2022-09-12,翔泳社
スラスラわかるJava 第3版,9784798175638,"2,860円（本体2,600円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798175638,2022-09-12,翔泳社
もふもふふわふわシマエナガ カレンダー 2023,9784798176178,"1,100円（本体1,000円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798176178,2022-09-12,翔泳社
心やすらぐ、ぐっすり眠れる 夢の絶景カレンダー 2023,9784798176192,"1,540円（本体1,400円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798176192,2022-09-12,翔泳社
MODERN FLOWERS 花と器のカレンダー 2023,9784798176208,"1,540円（本体1,400円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798176208,2022-09-12,翔泳社
ふわもこ365日 いやしの動物日めくりカレンダー 2023,9784798176215,"2,530円（本体2,300円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798176215,2022-09-12,翔泳社
ハッピー＆ラッキー パンダカレンダー 2023,9784798176222,"1,100円（本体1,000円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798176222,2022-09-12,翔泳社
もふもふうさぎ カレンダー 2023,9784798176239,"1,100円（本体1,000円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798176239,2022-09-12,翔泳社
花のある暮らしカレンダー 2023,9784798176246,"1,540円（本体1,400円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798176246,2022-09-12,翔泳社
まるっともふっと かわいいエゾモモンガ カレンダー 2023,9784798176253,"1,100円（本体1,000円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798176253,2022-09-12,翔泳社
星空のある風景カレンダー 2023,9784798176260,"1,430円（本体1,300円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798176260,2022-09-12,翔泳社
癒しの水辺カレンダー 2023,9784798176277,"1,430円（本体1,300円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798176277,2022-09-12,翔泳社
365日の植物図譜 日めくりカレンダー 2023,9784798176284,"2,750円（本体2,500円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798176284,2022-09-12,翔泳社
ほっこりゆったり毎日島猫 日めくりカレンダー 2023,9784798176291,"2,530円（本体2,300円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798176291,2022-09-12,翔泳社
暮らしの図鑑 台所道具  日々を彩るキッチンツール285×季節の手仕事365日×基礎知識,9784798174280,"1,980円（本体1,800円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798174280,2022-09-07,翔泳社
髪型・パーツ・アングル別で全プロセスがわかる  「おしゃれ顔」女子の描き方,9784798174587,"2,200円（本体2,000円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798174587,2022-09-07,翔泳社
図解まるわかり メタバースのしくみ,9784798174877,"1,848円（本体1,680円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798174877,2022-09-07,翔泳社
PyTorchで作る！深層学習モデル・AI アプリ開発入門,9784798173399,"3,520円（本体3,200円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798173399,2022-09-05,翔泳社
世界標準のデータ戦略完全ガイド  データセンスを磨く事例から、データの種類と仕組み、戦略策定のステップまで,9784798174532,"2,420円（本体2,200円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798174532,2022-08-30,翔泳社
テスト駆動Python 第2版,9784798177458,"3,300円（本体3,000円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798177458,2022-08-30,翔泳社
建築土木教科書 1級建築施工管理技士［第一次検定］出るとこだけ！,9784798176055,"2,420円（本体2,200円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798176055,2022-08-29,翔泳社
発達障害フリーランス  属さない働き方のすすめ,9784798176345,"1,760円（本体1,600円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798176345,2022-08-29,翔泳社
福祉教科書 保育士 完全合格テキスト 上 2023年版,9784798176864,"2,200円（本体2,000円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798176864,2022-08-29,翔泳社
福祉教科書 保育士 完全合格テキスト 下 2023年版,9784798176871,"2,200円（本体2,000円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798176871,2022-08-29,翔泳社
デジタル時代の実践スキル Webライティング  読者が離脱しない、共感＆行動を呼ぶための最強メソッド（MarkeZine BOOKS）,9784798172262,"2,068円（本体1,880円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798172262,2022-08-26,翔泳社
工学教科書 炎の第3種冷凍機械責任者 テキスト＆問題集,9784798176048,"2,530円（本体2,300円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798176048,2022-08-26,翔泳社
.com Master教科書 .com Master ADVANCE 第4版,9784798176567,"3,960円（本体3,600円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798176567,2022-08-26,翔泳社
MarkeZine 2022年08月号,902208,-,https://www.shoeisha.co.jp/book/detail/902208,2022-08-25,翔泳社
ITレジリエンスの教科書  止まらないシステムから止まっても素早く復旧するシステムへ,9784798175744,"2,640円（本体2,400円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798175744,2022-08-05,翔泳社
Python1年生 第2版  体験してわかる！会話でまなべる！プログラミングのしくみ,9784798170381,"2,178円（本体1,980円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798170381,2022-08-04,翔泳社
これならわかる〈スッキリ図解〉障害年金 第2版,9784798174105,"1,650円（本体1,500円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798174105,2022-08-04,翔泳社
翳色 おく作品集 ILLUSTRATION MAKING & VISUAL BOOK,9784798174174,"2,970円（本体2,700円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798174174,2022-08-04,翔泳社
ザ・ダークパターン  ユーザーの心や行動をあざむくデザイン,9784798172460,"2,200円（本体2,000円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798172460,2022-08-03,翔泳社
「認知症の人」への接し方のきほん  あなたの家族に最適な方法が見つかる！「場面別」かかわり方のポイント（はじめての在宅介護シリーズ）,9784798176161,"1,650円（本体1,500円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798176161,2022-08-03,翔泳社
MarkeZine 2022年07月号,902207,-,https://www.shoeisha.co.jp/book/detail/902207,2022-07-25,翔泳社
図解まるわかり データサイエンスのしくみ,9784798175805,"1,848円（本体1,680円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798175805,2022-07-22,翔泳社
独習C# 第5版,9784798175560,"4,180円（本体3,800円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798175560,2022-07-21,翔泳社
書けばわかる！わが家の家計にピッタリな子育て＆教育費のかけ方,9784798175645,"1,650円（本体1,500円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798175645,2022-07-21,翔泳社
キャリア教科書 国家資格キャリアコンサルタント学科試験 総仕上げ問題集,9784798175768,"2,970円（本体2,700円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798175768,2022-07-21,翔泳社
Pythonで動かして学ぶ！あたらしい機械学習の教科書 第3版,9784798171494,"2,970円（本体2,700円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798171494,2022-07-19,翔泳社
スラスラわかるC++ 第3版,9784798172941,"2,838円（本体2,580円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798172941,2022-07-19,翔泳社
紙と鉛筆で身につける  データサイエンティストの仮説思考,9784798172996,"1,760円（本体1,600円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798172996,2022-07-15,翔泳社
暮らしの図鑑 エコな毎日  プラスチックを減らすアイデア75×基礎知識×環境にやさしいモノ選びと暮らし方,9784798173580,"1,980円（本体1,800円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798173580,2022-07-15,翔泳社
スラスラわかるJavaScript 新版,9784798173269,"2,640円（本体2,400円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798173269,2022-07-13,翔泳社
仕事につながる背景の描き方  ゲームデザイナーが教える 基礎から学んで仕事を取れるようになる方法,9784798173047,"2,420円（本体2,200円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798173047,2022-07-11,翔泳社
キャラクターイラストの引き出しを増やす ポーズと表情の演出テクニック,9784798173290,"2,200円（本体2,000円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798173290,2022-07-11,翔泳社
おうちで作れる実験スイーツレシピ  お菓子＋化学＝おいしい＆楽しい！,9784798172897,"1,650円（本体1,500円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798172897,2022-07-06,翔泳社
MarkeZine 2022年06月号,902206,-,https://www.shoeisha.co.jp/book/detail/902206,2022-06-25,翔泳社
実践ゲームUIデザイン  コンセプト策定から実装のコツまで,9784798171821,"2,860円（本体2,600円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798171821,2022-06-22,翔泳社
Software-Defined Networks  ソフトウェア定義ネットワークの概念・設計・ユースケース,9784798172040,"3,828円（本体3,480円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798172040,2022-06-22,翔泳社
問いかけて心をつかむ 「聞く」プレゼンの技術  緊張をほぐす・共感を得る・行動してもらうために役立つスキル30,9784798175850,"1,870円（本体1,700円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798175850,2022-06-22,翔泳社
Microsoft Power Automate入門  プログラミングなしで業務を自動化！,9784798170541,"3,168円（本体2,880円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798170541,2022-06-20,翔泳社
データ×AI人材キャリア大全  職種・業務別に見る必要なスキルとキャリア設計,9784798172347,"2,860円（本体2,600円＋税10%）",https://www.shoeisha.co.jp/book/detail/9784798172347,2022-06-20,翔泳社
